АВС/ DEF;От;До;Емкость;Оператор;Регион
902;8359755;8360429;675;РТ-Мобайл;Пермский край
902;8360430;8360430;1;Ростелеком;Пермский край
902;8360431;8360448;18;РТ-Мобайл;Пермский край
902;8360449;8360449;1;Ростелеком;Пермский край
902;8360450;8360492;43;РТ-Мобайл;Пермский край
902;8360493;8360493;1;Ростелеком;Пермский край
902;8360494;8360590;97;РТ-Мобайл;Пермский край
902;8360591;8360591;1;Ростелеком;Пермский край
902;8360592;8361277;686;РТ-Мобайл;Пермский край
902;8361278;8361278;1;Ростелеком;Пермский край
902;8361279;8361672;394;РТ-Мобайл;Пермский край
902;8361673;8361673;1;Ростелеком;Пермский край
902;8361674;8361726;53;РТ-Мобайл;Пермский край
902;8361727;8361727;1;Ростелеком;Пермский край
902;8361728;8361908;181;РТ-Мобайл;Пермский край
902;8361909;8361909;1;Ростелеком;Пермский край
902;8361910;8362069;160;РТ-Мобайл;Пермский край
902;8362070;8362070;1;Ростелеком;Пермский край
902;8362071;8362530;460;РТ-Мобайл;Пермский край
902;8362531;8362531;1;Ростелеком;Пермский край
902;8362532;8362647;116;РТ-Мобайл;Пермский край
902;8362648;8362650;3;Ростелеком;Пермский край
902;8362651;8362679;29;РТ-Мобайл;Пермский край
902;8362680;8362680;1;Ростелеком;Пермский край
902;8362681;8363048;368;РТ-Мобайл;Пермский край
902;8363049;8363049;1;Ростелеком;Пермский край
902;8363050;8363281;232;РТ-Мобайл;Пермский край
902;8363282;8363282;1;Ростелеком;Пермский край
902;8363283;8363474;192;РТ-Мобайл;Пермский край
902;8363475;8363475;1;Ростелеком;Пермский край
902;8363476;8363642;167;РТ-Мобайл;Пермский край
902;8363643;8363643;1;Ростелеком;Пермский край
902;8363644;8363732;89;РТ-Мобайл;Пермский край
902;8363733;8363733;1;Ростелеком;Пермский край
902;8363734;8363746;13;РТ-Мобайл;Пермский край
902;8363747;8363747;1;Ростелеком;Пермский край
902;8363748;8364199;452;РТ-Мобайл;Пермский край
902;8364200;8364200;1;Ростелеком;Пермский край
902;8364201;8364575;375;РТ-Мобайл;Пермский край
902;8364576;8364576;1;Ростелеком;Пермский край
902;8364577;8364630;54;РТ-Мобайл;Пермский край
902;8364631;8364631;1;Ростелеком;Пермский край
902;8364632;8364867;236;РТ-Мобайл;Пермский край
902;8364868;8364868;1;Ростелеком;Пермский край
902;8364869;8364940;72;РТ-Мобайл;Пермский край
902;8364941;8364941;1;Ростелеком;Пермский край
902;8364942;8365114;173;РТ-Мобайл;Пермский край
902;8365115;8365115;1;Ростелеком;Пермский край
902;8365116;8365150;35;РТ-Мобайл;Пермский край
902;8365151;8365151;1;Ростелеком;Пермский край
902;8365152;8367105;1954;РТ-Мобайл;Пермский край
902;8367106;8367106;1;Ростелеком;Пермский край
902;8367107;8367631;525;РТ-Мобайл;Пермский край
902;8367632;8367632;1;Ростелеком;Пермский край
